subject,subjNum,condition,runNum,trial,playerNum,endowment,propReturned,returned,trialRT,optimal_choice,binned_trial_num
7,4007,2,2,31,2,5,0.5,10,1.999056876,10,7
7,4007,2,2,32,2,-1,0.45,-1,-1,10,8
7,4007,2,2,33,3,2.5,0.25,2.5,1.162546998,10,6
7,4007,2,2,34,2,7.5,0.45,13.5,1.195896037,10,9
7,4007,2,2,35,1,2.5,0.1,1,1.253916156,0,9
7,4007,2,2,36,3,2.5,0.3,3,1.281575891,10,7
7,4007,2,2,37,3,2.5,0.2,2,1.890866984,0,8
7,4007,2,2,38,3,5,0.2,4,1.650470737,0,9
7,4007,2,2,39,3,7.5,0.35,10.5,1.925366307,10,10
7,4007,2,2,40,3,7.5,0.15,4.5,1.771354755,0,11
7,4007,2,2,41,1,0,0.05,0,1.741777536,0,10
7,4007,2,2,42,1,0,0.15,0,1.20724392,0,11
7,4007,2,2,43,3,5,0.3,6,2.046412163,10,12
7,4007,2,2,44,3,5,0.25,5,1.978071424,10,13
7,4007,2,2,45,2,7.5,0.5,15,1.209790946,10,10
7,4007,2,2,46,4,2.5,0.4,4,1.680665567,10,12
7,4007,2,2,47,2,10,0.35,14,2.61079304,10,11
7,4007,2,2,48,3,5,0.35,7,2.072040349,10,14
7,4007,2,2,49,1,5,0.1,2,1.311650393,0,12
7,4007,2,2,50,2,-1,0.45,-1,-1,10,12
7,4007,2,2,51,1,0,0,0,0.984005741,0,13
7,4007,2,2,52,3,5,0.15,3,1.491828213,0,15
7,4007,2,2,53,4,5,0.2,4,2.199710259,0,13
7,4007,2,2,54,2,10,0.45,18,1.011612399,10,13
7,4007,2,2,55,2,7.5,0.5,15,1.677914315,10,14
7,4007,2,2,56,4,2.5,0.25,2.5,2.824486714,10,14
7,4007,2,2,57,1,0,0.15,0,2.805508904,0,14
7,4007,2,2,58,1,0,0,0,0.960781065,0,15
7,4007,2,2,59,2,10,0.5,20,1.110116184,10,15
7,4007,2,2,60,4,5,0.45,9,1.722991803,10,15
8,4008,2,1,1,3,-1,0.25,-1,-1,10,1
8,4008,2,1,2,4,2.5,0.35,3.5,1.314194992,10,1
8,4008,2,1,3,1,7.5,0,0,1.322219563,0,1
8,4008,2,1,4,4,7.5,0.2,6,1.890596635,0,2
8,4008,2,1,5,1,0,0.2,0,2.506258764,0,2
8,4008,2,1,6,4,0,0.45,0,1.380936621,10,3
8,4008,2,1,7,1,2.5,0.1,1,0.84498287,0,3
8,4008,2,1,8,1,2.5,0,0,1.889869892,0,4
8,4008,2,1,9,2,2.5,0.45,4.5,1.875216823,10,1
8,4008,2,1,10,3,2.5,0.25,2.5,2.20440942,10,2
8,4008,2,1,11,3,5,0.2,4,2.342841435,0,3
8,4008,2,1,12,1,2.5,0.05,0.5,1.817257977,0,5
8,4008,2,1,13,4,2.5,0.05,0.5,2.97603297,0,4
8,4008,2,1,14,2,10,0.45,18,0.981943898,10,2
8,4008,2,1,15,4,0,0.4,0,1.444096635,10,5
8,4008,2,1,16,2,10,0.4,16,1.297250342,10,3
8,4008,2,1,17,3,2.5,0.35,3.5,2.859881708,10,4
8,4008,2,1,18,2,10,0.45,18,1.775318578,10,4
8,4008,2,1,19,2,10,0.45,18,1.488287462,10,5
8,4008,2,1,20,2,10,0.35,14,2.343034559,10,6
8,4008,2,1,21,3,5,0.2,4,2.525672912,0,5
8,4008,2,1,22,4,2.5,0.3,3,2.733108461,10,6
8,4008,2,1,23,2,10,0.5,20,1.172700786,10,7
8,4008,2,1,24,1,0,0.1,0,1.514734661,0,6
8,4008,2,1,25,3,7.5,0.2,6,2.362924129,0,6
8,4008,2,1,26,1,0,0.1,0,2.085600051,0,7
8,4008,2,1,27,4,2.5,0,0,2.286416645,0,7
8,4008,2,1,28,4,2.5,0.15,1.5,2.484423684,0,8
8,4008,2,1,29,2,10,0.5,20,1.16435125,10,8
8,4008,2,1,30,1,0,0.05,0,1.239527031,0,8
8,4008,2,2,31,4,2.5,0.25,2.5,2.064442136,10,9
8,4008,2,2,32,4,0,0.25,0,1.574710515,10,10
8,4008,2,2,33,1,0,0.05,0,0.959951694,0,9
8,4008,2,2,34,4,2.5,0.25,2.5,1.924928632,10,11
8,4008,2,2,35,3,10,0.3,12,2.918630977,10,7
8,4008,2,2,36,2,10,0.35,14,0.966061971,10,9
8,4008,2,2,37,1,-1,0.15,-1,-1,0,10
8,4008,2,2,38,3,10,0.25,10,1.748154035,10,8
8,4008,2,2,39,2,10,0.4,16,1.241870895,10,10
8,4008,2,2,40,4,7.5,0.5,15,1.38393994,10,12
8,4008,2,2,41,3,7.5,0.3,9,0.899654146,10,9
8,4008,2,2,42,3,7.5,0.25,7.5,0.747419129,10,10
8,4008,2,2,43,2,10,0.5,20,0.815839149,10,11
8,4008,2,2,44,3,7.5,0.15,4.5,2.788159444,0,11
8,4008,2,2,45,1,0,0,0,1.168639223,0,11
8,4008,2,2,46,1,0,0,0,0.470303292,0,12
8,4008,2,2,47,2,10,0.4,16,0.648175278,10,12
8,4008,2,2,48,3,0,0.3,0,1.182908686,10,12
8,4008,2,2,49,3,0,0.35,0,0.99803558,10,13
8,4008,2,2,50,2,-1,0.5,-1,-1,10,13
8,4008,2,2,51,4,0,0.3,0,1.170731324,10,13
8,4008,2,2,52,1,0,0.05,0,0.894746157,0,13
8,4008,2,2,53,1,0,0.15,0,2.464258152,0,14
8,4008,2,2,54,2,10,0.3,12,0.861897601,10,14
8,4008,2,2,55,3,10,0.25,10,1.976274558,10,14
8,4008,2,2,56,2,10,0.5,20,1.939621359,10,15
8,4008,2,2,57,4,7.5,0.1,3,2.844971839,0,14
8,4008,2,2,58,3,0,0.15,0,0.944063981,0,15
8,4008,2,2,59,1,2.5,0,0,1.903268605,0,15
8,4008,2,2,60,4,5,0.2,4,2.68381444,0,15
9,4009,2,1,1,1,0,0.05,0,1.96130822,0,1
9,4009,2,1,2,1,5,0.05,1,0.589623372,0,2
9,4009,2,1,3,1,7.5,0,0,0.473944913,0,3
9,4009,2,1,4,3,10,0.25,10,0.644722752,10,1
9,4009,2,1,5,2,2.5,0.45,4.5,0.644418436,10,1
9,4009,2,1,6,3,5,0.25,5,1.295826304,10,2
9,4009,2,1,7,1,7.5,0.2,6,1.869041327,0,4
9,4009,2,1,8,1,5,0,0,1.898104403,0,5
9,4009,2,1,9,3,7.5,0.25,7.5,2.716364708,10,3
9,4009,2,1,10,1,2.5,0.15,1.5,2.10535826,0,6
9,4009,2,1,11,1,0,0.1,0,1.589199211,0,7
9,4009,2,1,12,2,10,0.4,16,0.652207542,10,2
9,4009,2,1,13,2,10,0.5,20,0.99215948,10,3
9,4009,2,1,14,4,5,0.45,9,1.825344559,10,1
9,4009,2,1,15,4,7.5,0.5,15,1.133989252,10,2
9,4009,2,1,16,4,10,0,0,1.042877165,0,3
9,4009,2,1,17,4,10,0.25,10,0.992653418,10,4
9,4009,2,1,18,3,7.5,0.3,9,1.661542691,10,4
9,4009,2,1,19,4,7.5,0.4,12,2.024960508,10,5
9,4009,2,1,20,4,7.5,0.3,9,1.268933166,10,6
9,4009,2,1,21,3,5,0.15,3,1.639803626,0,5
9,4009,2,1,22,2,10,0.5,20,0.865069611,10,4
9,4009,2,1,23,3,5,0.25,5,1.436072744,10,6
9,4009,2,1,24,2,10,0.35,14,1.127689289,10,5
9,4009,2,1,25,1,0,0,0,1.250969101,0,8
9,4009,2,1,26,2,10,0.5,20,1.366581002,10,6
9,4009,2,1,27,4,7.5,0.25,7.5,1.781120375,10,7
9,4009,2,1,28,1,2.5,0,0,1.569922695,0,9
9,4009,2,1,29,1,0,0.05,0,1.141113845,0,10
9,4009,2,1,30,3,5,0.35,7,1.842921245,10,7
9,4009,2,2,31,1,5,0.05,1,1.458867325,0,11
9,4009,2,2,32,3,5,0.25,5,0.970004968,10,8
9,4009,2,2,33,2,5,0.45,9,1.405283925,10,7
9,4009,2,2,34,3,7.5,0.2,6,2.229437222,0,9
9,4009,2,2,35,2,10,0.4,16,0.92637343,10,8
9,4009,2,2,36,4,7.5,0.05,1.5,1.388729005,0,8
9,4009,2,2,37,3,5,0.3,6,1.390117276,10,10
9,4009,2,2,38,2,10,0.4,16,1.007025962,10,9
9,4009,2,2,39,1,5,0.1,2,1.778252011,0,12
9,4009,2,2,40,2,10,0.45,18,0.979507202,10,10
9,4009,2,2,41,3,5,0.3,6,1.360426951,10,11
9,4009,2,2,42,2,10,0.5,20,1.591766498,10,11
9,4009,2,2,43,4,2.5,0.1,1,1.705200994,0,9
9,4009,2,2,44,3,2.5,0.35,3.5,1.461275398,10,12
9,4009,2,2,45,4,2.5,0.15,1.5,2.409728299,0,10
9,4009,2,2,46,2,10,0.3,12,1.021160155,10,12
9,4009,2,2,47,3,0,0.2,0,1.179982462,0,13
9,4009,2,2,48,4,0,0.2,0,1.285020316,0,11
9,4009,2,2,49,4,2.5,0.25,2.5,1.317140662,10,12
9,4009,2,2,50,4,2.5,0.3,3,1.31250633,10,13
9,4009,2,2,51,2,10,0.45,18,0.977090254,10,13
9,4009,2,2,52,2,10,0.35,14,1.171145847,10,14
9,4009,2,2,53,2,7.5,0.5,15,1.139592835,10,15
9,4009,2,2,54,1,2.5,0.15,1.5,1.313145223,0,13
9,4009,2,2,55,4,0,0.2,0,1.240622576,0,14
9,4009,2,2,56,1,2.5,0.1,1,1.631369786,0,14
9,4009,2,2,57,3,0,0.2,0,1.926324184,0,14
9,4009,2,2,58,4,2.5,0.35,3.5,1.711783355,10,15
9,4009,2,2,59,3,2.5,0.15,1.5,1.592794698,0,15
9,4009,2,2,60,1,0,0,0,0.83872664,0,15
10,4010,2,1,1,2,2.5,0.45,4.5,2.447791906,10,1
10,4010,2,1,2,2,2.5,0.35,3.5,2.217561767,10,2
10,4010,2,1,3,1,5,0.1,2,1.671897771,0,1
10,4010,2,1,4,4,2.5,0.15,1.5,2.724886343,0,1
10,4010,2,1,5,4,2.5,0.2,2,2.115047846,0,2
10,4010,2,1,6,4,2.5,0,0,1.095315031,0,3
10,4010,2,1,7,3,2.5,0.3,3,1.423746682,10,1
10,4010,2,1,8,2,2.5,0.5,5,1.210166564,10,3
10,4010,2,1,9,3,2.5,0.25,2.5,1.466395144,10,2
10,4010,2,1,10,2,5,0.45,9,1.09234904,10,4
10,4010,2,1,11,2,2.5,0.4,4,1.39913345,10,5
10,4010,2,1,12,1,2.5,0.05,0.5,1.907678634,0,2
10,4010,2,1,13,1,2.5,0.15,1.5,2.764426651,0,3
10,4010,2,1,14,3,2.5,0.25,2.5,1.531208555,10,3
10,4010,2,1,15,4,2.5,0.45,4.5,2.676118463,10,4
10,4010,2,1,16,4,2.5,0.5,5,2.597306519,10,5
10,4010,2,1,17,3,2.5,0.3,3,1.478692387,10,4
10,4010,2,1,18,3,5,0.3,6,1.002415359,10,5
10,4010,2,1,19,1,2.5,0,0,1.08291101,0,4
10,4010,2,1,20,1,2.5,0.2,2,0.738475391,0,5
10,4010,2,1,21,1,2.5,0.05,0.5,1.199661642,0,6
10,4010,2,1,22,2,-1,0.5,-1,-1,10,6
10,4010,2,1,23,4,2.5,0.25,2.5,1.420285366,10,6
10,4010,2,1,24,1,2.5,0,0,0.805885262,0,7
10,4010,2,1,25,3,2.5,0.2,2,0.864153358,0,6
10,4010,2,1,26,3,2.5,0.15,1.5,0.788556584,0,7
10,4010,2,1,27,3,2.5,0.15,1.5,0.974623868,0,8
10,4010,2,1,28,1,2.5,0.1,1,0.948612013,0,8
10,4010,2,1,29,2,-1,0.35,-1,-1,10,7
10,4010,2,1,30,2,2.5,0.5,5,0.638929643,10,8
10,4010,2,2,31,1,2.5,0,0,1.309499575,0,9
10,4010,2,2,32,2,2.5,0.45,4.5,1.555653502,10,9
10,4010,2,2,33,4,2.5,0.3,3,1.614196146,10,7
10,4010,2,2,34,4,2.5,0.05,0.5,2.042501697,0,8
10,4010,2,2,35,3,2.5,0.35,3.5,0.95949936,10,9
10,4010,2,2,36,4,5,0.25,5,1.837136386,10,9
10,4010,2,2,37,4,5,0.2,4,1.04720353,0,10
10,4010,2,2,38,1,2.5,0,0,0.997404463,0,10
10,4010,2,2,39,4,2.5,0.1,1,0.973459213,0,11
10,4010,2,2,40,2,2.5,0.4,4,0.656313132,10,10
10,4010,2,2,41,1,2.5,0.05,0.5,1.054023375,0,11
10,4010,2,2,42,4,2.5,0.3,3,1.335895767,10,12
10,4010,2,2,43,2,2.5,0.3,3,0.92296974,10,11
10,4010,2,2,44,2,5,0.5,10,1.400410169,10,12
10,4010,2,2,45,3,2.5,0.25,2.5,1.729119742,10,10
10,4010,2,2,46,1,2.5,0.15,1.5,0.86659231,0,12
10,4010,2,2,47,3,2.5,0.2,2,0.678863487,0,11
10,4010,2,2,48,1,2.5,0.05,0.5,0.730420873,0,13
10,4010,2,2,49,4,2.5,0.35,3.5,0.693874168,10,13
10,4010,2,2,50,3,2.5,0.25,2.5,0.749764152,10,12
10,4010,2,2,51,4,2.5,0.25,2.5,0.958338848,10,14
10,4010,2,2,52,4,2.5,0.4,4,0.909137491,10,15
10,4010,2,2,53,2,5,0.45,9,0.812212189,10,13
10,4010,2,2,54,2,5,0.4,8,2.777819872,10,14
10,4010,2,2,55,3,5,0.35,7,0.789095986,10,13
10,4010,2,2,56,3,2.5,0.25,2.5,0.799326929,10,14
10,4010,2,2,57,3,2.5,0.2,2,0.912577214,0,15
10,4010,2,2,58,1,2.5,0,0,0.957962609,0,14
10,4010,2,2,59,2,2.5,0.5,5,1.524560568,10,15
10,4010,2,2,60,1,2.5,0.1,1,1.601300507,0,15
11,4011,2,1,1,3,-1,0.2,-1,-1,0,1
11,4011,2,1,2,1,2.5,0.15,1.5,0.692630452,0,1
11,4011,2,1,3,4,5,0.25,5,1.516433878,10,1
11,4011,2,1,4,3,7.5,0.25,7.5,0.972519396,10,2
11,4011,2,1,5,2,2.5,0.5,5,0.539307335,10,1
11,4011,2,1,6,2,5,0.45,9,1.380088579,10,2
11,4011,2,1,7,1,7.5,0,0,1.282813669,0,2
11,4011,2,1,8,2,2.5,0.3,3,0.664256597,10,3
11,4011,2,1,9,2,5,0.45,9,0.598230291,10,4
11,4011,2,1,10,4,5,0.45,9,0.629923448,10,2
11,4011,2,1,11,3,7.5,0.15,4.5,0.781408981,0,3
11,4011,2,1,12,1,5,0,0,0.533667497,0,3
11,4011,2,1,13,3,5,0.25,5,0.370709204,10,4
11,4011,2,1,14,1,5,0.05,1,0.484340049,0,4
11,4011,2,1,15,1,7.5,0.2,6,0.760873,0,5
11,4011,2,1,16,1,5,0,0,0.429192328,0,6
11,4011,2,1,17,4,2.5,0.5,5,0.464314282,10,3
11,4011,2,1,18,4,2.5,0.1,1,0.411373288,0,4
11,4011,2,1,19,3,5,0.15,3,0.515306109,0,5
11,4011,2,1,20,1,5,0.05,1,0.568757608,0,7
11,4011,2,1,21,3,10,0.25,10,0.397357658,10,6
11,4011,2,1,22,4,7.5,0.3,9,0.860451049,10,5
11,4011,2,1,23,1,5,0,0,0.741564334,0,8
11,4011,2,1,24,2,7.5,0.45,13.5,0.582021645,10,5
11,4011,2,1,25,2,10,0.45,18,0.771932404,10,6
11,4011,2,1,26,3,5,0.35,7,0.445483979,10,7
11,4011,2,1,27,3,5,0.35,7,0.653888707,10,8
11,4011,2,1,28,2,7.5,0.35,10.5,0.704957229,10,7
11,4011,2,1,29,1,5,0.05,1,0.462391189,0,9
11,4011,2,1,30,4,7.5,0.35,10.5,0.485289971,10,6
11,4011,2,2,31,4,5,0.2,4,1.348475975,0,7
11,4011,2,2,32,3,7.5,0.2,6,0.507474088,0,9
11,4011,2,2,33,4,7.5,0,0,0.493803378,0,8
11,4011,2,2,34,1,10,0.15,6,0.421755228,0,10
11,4011,2,2,35,4,2.5,0.25,2.5,0.460267905,10,9
11,4011,2,2,36,1,0,0.1,0,0.414229415,0,11
11,4011,2,2,37,4,5,0.4,8,0.500023543,10,10
11,4011,2,2,38,2,7.5,0.4,12,0.615262669,10,8
11,4011,2,2,39,1,7.5,0.1,3,1.310934531,0,12
11,4011,2,2,40,4,10,0.2,8,0.4977142,0,11
11,4011,2,2,41,1,7.5,0,0,0.633086503,0,13
11,4011,2,2,42,2,7.5,0.5,15,1.234643686,10,9
11,4011,2,2,43,3,5,0.25,5,0.515233381,10,10
11,4011,2,2,44,4,5,0.3,6,1.512675002,10,12
11,4011,2,2,45,3,7.5,0.2,6,0.908579565,0,11
11,4011,2,2,46,2,10,0.5,20,0.684199756,10,10
11,4011,2,2,47,3,5,0.3,6,0.700453697,10,12
11,4011,2,2,48,3,2.5,0.3,3,0.425821747,10,13
11,4011,2,2,49,4,5,0.15,3,0.394868582,0,13
11,4011,2,2,50,2,7.5,0.4,12,0.487311417,10,11
11,4011,2,2,51,2,5,0.5,10,0.482162719,10,12
11,4011,2,2,52,4,5,0.05,1,0.874056812,0,14
11,4011,2,2,53,2,7.5,0.5,15,0.651360386,10,13
11,4011,2,2,54,1,2.5,0.05,0.5,0.47106453,0,14
11,4011,2,2,55,2,5,0.4,8,0.361485522,10,14
11,4011,2,2,56,2,5,0.35,7,0.577193396,10,15
11,4011,2,2,57,1,7.5,0.1,3,0.504281906,0,15
11,4011,2,2,58,3,-1,0.25,-1,-1,10,14
11,4011,2,2,59,4,5,0.25,5,0.361790272,10,15
11,4011,2,2,60,3,7.5,0.3,9,0.667156883,10,15
12,4012,2,1,1,1,-1,0,-1,-1,0,1
12,4012,2,1,2,2,2.5,0.35,3.5,0.836074542,10,1
12,4012,2,1,3,1,0,0,0,1.555127622,0,2
12,4012,2,1,4,4,2.5,0.4,4,1.312345413,10,1
12,4012,2,1,5,3,2.5,0.2,2,1.475994792,0,1
12,4012,2,1,6,2,5,0.4,8,1.03060356,10,2
12,4012,2,1,7,1,0,0.15,0,0.635646,0,3
12,4012,2,1,8,4,10,0.25,10,0.760702531,10,2
12,4012,2,1,9,4,7.5,0.45,13.5,0.868173725,10,3
12,4012,2,1,10,2,5,0.45,9,1.007171387,10,3
12,4012,2,1,11,1,0,0,0,0.717595336,0,4
12,4012,2,1,12,2,7.5,0.45,13.5,1.13271427,10,4
12,4012,2,1,13,4,7.5,0.2,6,1.132756834,0,4
12,4012,2,1,14,3,0,0.25,0,0.743802292,10,2
12,4012,2,1,15,2,10,0.45,18,1.114246713,10,5
12,4012,2,1,16,2,10,0.5,20,0.909179479,10,6
12,4012,2,1,17,4,0,0.35,0,2.44133749,10,5
12,4012,2,1,18,3,0,0.25,0,2.905498094,10,3
12,4012,2,1,19,3,0,0.3,0,1.080585583,10,4
12,4012,2,1,20,1,2.5,0.05,0.5,1.189683136,0,5
12,4012,2,1,21,2,10,0.4,16,0.801653959,10,7
12,4012,2,1,22,3,0,0.15,0,0.792649912,0,5
12,4012,2,1,23,2,10,0.5,20,0.969326078,10,8
12,4012,2,1,24,2,10,0.3,12,0.989533025,10,9
12,4012,2,1,25,4,2.5,0.2,2,1.145699032,0,6
12,4012,2,1,26,2,10,0.4,16,0.989501542,10,10
12,4012,2,1,27,2,10,0.5,20,0.679856708,10,11
12,4012,2,1,28,1,0,0.05,0,0.917389685,0,6
12,4012,2,1,29,4,-1,0.25,-1,-1,10,7
12,4012,2,1,30,4,0,0.25,0,0.596921396,10,8
12,4012,2,2,31,3,0,0.15,0,0.903717467,0,6
12,4012,2,2,32,1,2.5,0,0,0.902274262,0,7
12,4012,2,2,33,3,2.5,0.3,3,1.953155862,10,7
12,4012,2,2,34,4,2.5,0.5,5,0.699525753,10,9
12,4012,2,2,35,3,0,0.25,0,1.599418743,10,8
12,4012,2,2,36,4,7.5,0,0,1.161125177,0,10
12,4012,2,2,37,3,2.5,0.35,3.5,1.466615404,10,9
12,4012,2,2,38,2,5,0.5,10,0.931817329,10,12
12,4012,2,2,39,1,0,0.1,0,1.394816146,0,8
12,4012,2,2,40,3,0,0.25,0,0.988455902,10,10
12,4012,2,2,41,4,5,0.3,6,1.060498528,10,11
12,4012,2,2,42,1,0,0.1,0,1.018224915,0,9
12,4012,2,2,43,1,0,0,0,0.721913071,0,10
12,4012,2,2,44,1,0,0.15,0,0.660955437,0,11
12,4012,2,2,45,1,0,0.05,0,0.719360288,0,12
12,4012,2,2,46,4,5,0.15,3,1.275431761,0,12
12,4012,2,2,47,2,10,0.5,20,1.320108308,10,13
12,4012,2,2,48,4,2.5,0.3,3,1.162589246,10,13
12,4012,2,2,49,3,0,0.2,0,0.863927963,0,11
12,4012,2,2,50,2,10,0.35,14,1.018804882,10,14
12,4012,2,2,51,3,0,0.3,0,0.698631911,10,12
12,4012,2,2,52,1,2.5,0.1,1,0.909319878,0,13
12,4012,2,2,53,3,2.5,0.25,2.5,0.691031253,10,13
12,4012,2,2,54,4,5,0.1,2,1.002967115,0,14
12,4012,2,2,55,4,0,0.05,0,0.891248969,0,15
12,4012,2,2,56,1,2.5,0.05,0.5,1.237844035,0,14
12,4012,2,2,57,3,0,0.35,0,1.218309858,10,14
12,4012,2,2,58,2,7.5,0.45,13.5,1.045912289,10,15
12,4012,2,2,59,1,0,0.2,0,1.199819304,0,15
12,4012,2,2,60,3,0,0.2,0,0.975900287,0,15
13,4013,2,1,1,3,-1,0.2,-1,-1,0,1
13,4013,2,1,2,4,2.5,0.2,2,0.665113091,0,1
13,4013,2,1,3,4,5,0.15,3,0.825046744,0,2
13,4013,2,1,4,2,10,0.4,16,0.453315127,10,1
13,4013,2,1,5,1,7.5,0.1,3,0.633861112,0,1
13,4013,2,1,6,4,10,0.3,12,0.710439115,10,3
13,4013,2,1,7,3,2.5,0.35,3.5,0.928251581,10,2
13,4013,2,1,8,4,5,0.3,6,0.789229679,10,4
13,4013,2,1,9,3,7.5,0.15,4.5,0.603082014,0,3
13,4013,2,1,10,1,10,0,0,0.540003553,0,2
13,4013,2,1,11,4,2.5,0.25,2.5,1.29926063,10,5
13,4013,2,1,12,2,5,0.45,9,1.869701799,10,2
13,4013,2,1,13,2,2.5,0.5,5,2.337830065,10,3
13,4013,2,1,14,1,-1,0,-1,-1,0,3
13,4013,2,1,15,1,2.5,0.2,2,0.496391893,0,4
13,4013,2,1,16,2,0,0.5,0,0.988088605,10,4
13,4013,2,1,17,2,2.5,0.35,3.5,0.479642955,10,5
13,4013,2,1,18,4,5,0.45,9,0.875770483,10,6
13,4013,2,1,19,2,2.5,0.5,5,0.761956114,10,6
13,4013,2,1,20,3,7.5,0.25,7.5,1.188013859,10,4
13,4013,2,1,21,4,10,0.25,10,0.606956427,10,7
13,4013,2,1,22,1,2.5,0,0,0.41499787,0,5
13,4013,2,1,23,4,5,0.25,5,1.936514678,10,8
13,4013,2,1,24,4,5,0.05,1,0.88938643,0,9
13,4013,2,1,25,2,2.5,0.5,5,0.653825766,10,7
13,4013,2,1,26,4,2.5,0.5,5,0.66276788,10,10
13,4013,2,1,27,4,2.5,0.4,4,0.531140461,10,11
13,4013,2,1,28,2,5,0.5,10,0.702550236,10,8
13,4013,2,1,29,2,2.5,0.35,3.5,0.658166334,10,9
13,4013,2,1,30,3,2.5,0.25,2.5,0.94322449,10,5
13,4013,2,2,31,3,2.5,0.25,2.5,0.731211202,10,6
13,4013,2,2,32,4,7.5,0.1,3,0.957316129,0,12
13,4013,2,2,33,3,7.5,0.3,9,0.726533267,10,7
13,4013,2,2,34,3,5,0.35,7,0.591515596,10,8
13,4013,2,2,35,1,10,0.1,4,0.863689153,0,6
13,4013,2,2,36,1,5,0.05,1,2.313132981,0,7
13,4013,2,2,37,4,10,0.35,14,0.574085726,10,13
13,4013,2,2,38,1,2.5,0.05,0.5,0.354782626,0,8
13,4013,2,2,39,1,2.5,0.05,0.5,1.250014956,0,9
13,4013,2,2,40,1,2.5,0.15,1.5,0.273795481,0,10
13,4013,2,2,41,3,7.5,0.3,9,0.483693838,10,9
13,4013,2,2,42,2,7.5,0.4,12,0.593711507,10,10
13,4013,2,2,43,3,5,0.2,4,1.144540007,0,10
13,4013,2,2,44,4,5,0.2,4,0.572313622,0,14
13,4013,2,2,45,1,2.5,0,0,0.303040501,0,11
13,4013,2,2,46,2,2.5,0.45,4.5,0.711964877,10,11
13,4013,2,2,47,3,2.5,0.2,2,0.85423124,0,11
13,4013,2,2,48,3,0,0.15,0,0.968819974,0,12
13,4013,2,2,49,2,0,0.3,0,1.12608527,10,12
13,4013,2,2,50,3,0,0.25,0,1.106922558,10,13
13,4013,2,2,51,1,2.5,0.05,0.5,0.648333005,0,12
13,4013,2,2,52,1,2.5,0,0,1.223520712,0,13
13,4013,2,2,53,3,2.5,0.25,2.5,0.621466397,10,14
13,4013,2,2,54,1,10,0.15,6,0.432479243,0,14
13,4013,2,2,55,2,0,0.45,0,1.197414951,10,13
13,4013,2,2,56,2,2.5,0.4,4,1.118410397,10,14
13,4013,2,2,57,3,2.5,0.3,3,1.640511103,10,15
13,4013,2,2,58,4,0,0,0,1.659286788,0,15
13,4013,2,2,59,2,2.5,0.45,4.5,1.122250356,10,15
13,4013,2,2,60,1,7.5,0.1,3,1.701896457,0,15
14,4014,2,1,1,2,0,0.5,0,1.498691843,10,1
14,4014,2,1,2,2,5,0.4,8,1.135739311,10,2
14,4014,2,1,3,3,5,0.15,3,0.981920326,0,1
14,4014,2,1,4,3,0,0.25,0,0.659177695,10,2
14,4014,2,1,5,1,0,0.15,0,1.638047511,0,1
14,4014,2,1,6,1,5,0,0,0.688534921,0,2
14,4014,2,1,7,4,5,0.5,10,0.547881312,10,1
14,4014,2,1,8,3,5,0.25,5,0.728003268,10,3
14,4014,2,1,9,4,0,0.25,0,1.060783438,10,2
14,4014,2,1,10,2,5,0.35,7,1.936604623,10,3
14,4014,2,1,11,1,5,0,0,0.984934832,0,3
14,4014,2,1,12,4,5,0.25,5,0.92288062,10,3
14,4014,2,1,13,1,0,0,0,0.734735822,0,4
14,4014,2,1,14,4,5,0.15,3,0.936192182,0,4
14,4014,2,1,15,2,2.5,0.35,3.5,1.476980286,10,4
14,4014,2,1,16,1,5,0,0,1.088491118,0,5
14,4014,2,1,17,2,5,0.4,8,0.744448427,10,5
14,4014,2,1,18,1,2.5,0.15,1.5,0.784124961,0,6
14,4014,2,1,19,4,5,0.1,2,0.951689527,0,5
14,4014,2,1,20,2,5,0.45,9,0.668008616,10,6
14,4014,2,1,21,4,5,0.2,4,1.030982348,0,6
14,4014,2,1,22,2,5,0.4,8,0.764227184,10,7
14,4014,2,1,23,1,0,0.05,0,2.03092344,0,7
14,4014,2,1,24,1,2.5,0,0,0.395676675,0,8
14,4014,2,1,25,1,2.5,0.2,2,0.510709238,0,9
14,4014,2,1,26,2,2.5,0.45,4.5,0.488589567,10,8
14,4014,2,1,27,3,2.5,0.3,3,0.601465352,10,4
14,4014,2,1,28,4,2.5,0.35,3.5,0.750279128,10,7
14,4014,2,1,29,3,2.5,0.2,2,1.676893819,0,5
14,4014,2,1,30,1,5,0.1,2,0.605528018,0,10
14,4014,2,2,31,3,5,0.35,7,1.88948635,10,6
14,4014,2,2,32,2,5,0.3,6,0.898588719,10,9
14,4014,2,2,33,2,5,0.5,10,0.422046059,10,10
14,4014,2,2,34,3,5,0.25,5,0.382303427,10,7
14,4014,2,2,35,2,5,0.45,9,0.466952819,10,11
14,4014,2,2,36,4,5,0.4,8,0.818475627,10,8
14,4014,2,2,37,2,10,0.5,20,1.359499752,10,12
14,4014,2,2,38,4,5,0.05,1,0.534029899,0,9
14,4014,2,2,39,3,5,0.25,5,0.959106379,10,8
14,4014,2,2,40,2,7.5,0.45,13.5,1.065957674,10,13
14,4014,2,2,41,4,5,0.45,9,0.745949832,10,10
14,4014,2,2,42,3,0,0.3,0,0.739531279,10,9
14,4014,2,2,43,2,7.5,0.5,15,0.569569595,10,14
14,4014,2,2,44,3,7.5,0.35,10.5,0.540164521,10,10
