subject,condition,trial,delta,q_val
8,2,26,1.505299792,-1.427461452
8,2,27,-2.479088227,-0.645590372
8,2,28,-0.354409628,-0.734894217
8,2,29,8.392774187,2.041212193
8,2,30,1.486613453,-1.409741375
8,2,31,0.52062743,-0.493706032
8,2,32,0.493706032,-0.468176727
8,2,33,1.387742242,-1.315982747
8,2,34,0.438079004,-0.415426146
8,2,35,2.154046796,-0.042662056
8,2,36,1.818230169,2.275789653
8,2,37,0,-1.220329774
8,2,38,0.003227796,-0.003060888
8,2,39,3.724140342,2.468433192
8,2,40,7.748434196,0.152233669
8,2,41,1.25424064,0.310615549
8,2,42,-0.310615549,0.2323469
8,2,43,7.362752833,3.01797163
8,2,44,-3.392032242,-0.462689235
8,2,45,1.09970738,-1.042842032
8,2,46,1.042842032,-0.988917164
8,2,47,3.224277262,2.942448588
8,2,48,0.346292071,-0.328385472
8,2,49,0.328385472,-0.311404814
8,2,50,0,2.957081174
8,2,51,-0.154995559,0.115939907
8,2,52,0.917548237,-0.870102252
8,2,53,0.870102252,-0.825109676
8,2,54,-0.982659572,2.735049827
8,2,55,0.369466717,-0.350361768
8,2,56,7.256937081,3.1183157
8,2,57,-4.736474119,-0.957018709
8,2,58,0.596122315,-0.565297113
8,2,59,-1.366431427,-1.477880833
8,2,60,0.060395373,-1.057272357
9,2,1,-1.981056356,1.727294397
9,2,2,-5.727294397,0.993660825
9,2,3,-8.493660825,-0.094328423
9,2,4,-1.981056356,1.727294397
9,2,5,0.018943644,1.999364631
9,2,6,-1.727294397,1.506037889
9,2,7,-1.323735252,-0.345827644
9,2,8,-4.654172356,-0.942000435
9,2,9,-1.22246852,1.065877313
9,2,10,-1.03E-05,-0.999991042
9,2,11,0.999991042,-0.033539634
9,2,12,4.419857867,5.851758255
9,2,13,4.148241745,9.860868242
9,2,14,2.018943644,3.932284762
9,2,15,3.567715238,7.380339063
9,2,16,-17.38033906,5.15401729
9,2,17,-5.15401729,4.493817229
9,2,18,1.446938504,1.451469777
9,2,19,-1.49E-08,4.500000013
9,2,20,-3.000000013,4.115717214
9,2,21,-3.309161101,0.885276539
9,2,22,1.485931657,9.950161949
9,2,23,-0.891625944,0.777413773
9,2,24,-5.90786658,9.151102748
9,2,25,1.659920787,-0.055673635
9,2,26,0.84180439,9.971765936
9,2,27,-3.653240156,3.18528104
9,2,28,-2.274627485,-0.516739253
9,2,29,0.516739253,-0.017331401
9,2,30,1.771130839,1.940596387
9,2,31,-3.990236663,-0.520889773
9,2,32,-1.751314624,1.526981263
9,2,33,-5.427988854,8.732694607
9,2,34,-2.769497964,0.914741155
9,2,35,-2.601320079,8.268105893
9,2,36,-8.302545249,1.23903681
9,2,37,0.602497051,0.979792288
9,2,38,-1.876838968,7.636426658
9,2,39,-1.403482762,-1.776295332
9,2,40,0.430149265,7.985572822
9,2,41,0.173975757,0.994164864
9,2,42,2.013683778,9.932461177
9,2,43,-2.597191139,0.764505846
9,2,44,0.120431582,0.995960733
9,2,45,-1.765020452,0.538931453
9,2,46,-7.726048934,8.736386367
9,2,47,-0.545740232,0.475834038
9,2,48,-0.146549003,0.127776916
9,2,49,-0.127776916,0.111409426
9,2,50,0.388590574,0.486966697
9,2,51,-0.699145977,8.609589386
9,2,52,-4.609589386,8.019127418
9,2,53,-0.519127418,7.952630172
9,2,54,1.651708437,-1.055398193
9,2,55,-0.21757266,0.18970285
9,2,56,-0.434280981,-1.121347922
9,2,57,-0.164165991,0.143137269
9,2,58,0.838685215,0.971870553
9,2,59,-1.146720981,-0.000167401
9,2,60,1.179947739,-0.03957537
10,2,1,1.999999876,0.1378983
10,2,2,0.8621017,0.19733943
10,2,3,-3.000000124,-0.200190677
10,2,4,-1.000000124,-0.066730149
10,2,5,-0.433269851,-0.09564236
10,2,6,-2.40435764,-0.256085781
10,2,7,0.499999876,0.034474662
10,2,8,2.405152708,0.260680388
10,2,9,-0.118719878,0.110797669
10,2,10,3.74360765,0.5145107
10,2,11,0.9854893,0.582459293
10,2,12,-1.942920309,-0.186731276
10,2,13,-0.813268724,-0.241000913
10,2,14,-0.176892949,0.165088836
10,2,15,2.116422511,0.0295029
10,2,16,2.4704971,0.199841433
10,2,17,0.174245259,0.337768793
10,2,18,0.662231207,0.383429034
10,2,19,-2.442575041,-0.220418637
10,2,20,-0.279581363,-0.239075175
10,2,21,-1.760924825,-0.356582154
10,2,22,0,0.504560373
10,2,23,-0.067216464,0.062731091
10,2,24,-2.140990057,-0.501878775
10,2,25,-0.641746715,0.098922787
10,2,26,-1.098922787,0.025591379
10,2,27,-1.025591379,-0.042846604
10,2,28,-0.898206774,-0.661730802
10,2,29,0,0.292445521
10,2,30,2.207554479,0.444654399
10,2,31,-1.915593147,-0.71223489
10,2,32,1.624534823,0.487475379
10,2,33,0.58191871,-0.041795943
10,2,34,-1.958204057,-0.172467417
10,2,35,1.060597065,0.01253014
10,2,36,0.135317913,-0.125987866
10,2,37,-0.874012134,-0.184310927
10,2,38,-1.804643089,-0.815781222
10,2,39,-1.250507252,-0.332939428
10,2,40,1.162898015,0.417282748
10,2,41,-1.17978456,-0.898942776
10,2,42,0.834819217,-0.277259189
10,2,43,0.096088648,0.410536577
10,2,44,4.589463423,0.726975915
10,2,45,-0.066834778,0.062374875
10,2,46,-0.292005113,-0.727480466
10,2,47,-0.551827956,0.015004331
10,2,48,-1.252588085,-0.830997449
10,2,49,1.191273031,-0.109135837
10,2,50,-0.011488845,0.010722192
10,2,51,0.109550802,-0.101997373
10,2,52,1.601997373,0.008458892
10,2,53,3.249896556,0.974180863
10,2,54,2.025819137,1.113859254
10,2,55,1.744535113,0.375749
10,2,56,-0.375749,0.35067517
10,2,57,-0.85067517,0.293909391
10,2,58,-1.971865593,-0.659717519
10,2,59,1.440553847,1.158771034
10,2,60,-0.89074072,-0.668698644
11,2,1,0,0
11,2,2,-2.825791878,1.825789868
11,2,3,-1.825791878,1.82579058
11,2,4,-1.825791878,1.82579058
11,2,5,0.674208122,1.897015222
11,2,6,2.102984778,2.119174528
11,2,7,-9.340339598,1.840332956
11,2,8,-1.619163352,2.119162201
11,2,9,1.880837799,2.3178539
11,2,10,2.146658068,2.080114884
11,2,11,-4.868198235,1.868194772
11,2,12,-6.868194047,1.868189163
11,2,13,-1.868186554,1.868185226
11,2,14,-5.868186927,1.868182754
11,2,15,-3.368182754,1.868180358
11,2,16,-6.868180358,1.868175474
11,2,17,0.419920664,2.124439753
11,2,18,-3.624439753,2.124437176
11,2,19,-3.871067322,1.871064569
11,2,20,-5.871072208,1.871068033
11,2,21,-1.871057544,1.871056213
11,2,22,-0.62442328,2.124422836
11,2,23,-6.871065047,1.87106016
11,2,24,3.664449028,2.722663357
11,2,25,5.277336643,3.280161186
11,2,26,0.067078745,1.940007453
11,2,27,0.059992547,1.946345066
11,2,28,-0.281040474,3.281040274
11,2,29,-5.933813122,1.933808902
11,2,30,0.812839523,2.273028842
11,2,31,-3.273028842,2.273026514
11,2,32,-3.451958276,1.951955821
11,2,33,-9.773022383,2.273015433
11,2,34,-5.939413725,1.939409501
11,2,35,-2.273008326,2.273006709
11,2,36,-1.939406781,1.939405402
11,2,37,0.726995611,2.349804203
11,2,38,1.208343596,3.419305818
11,2,39,-6.452797268,1.952792679
11,2,40,-4.358157795,2.358154695
11,2,41,-9.452787464,1.952780741
11,2,42,4.080718429,3.850368655
11,2,43,-1.993536735,1.993535318
11,2,44,-1.386378134,2.386377148
11,2,45,-3.493533659,1.993531174
11,2,46,6.14963957,4.500008337
11,2,47,-1.036084516,2.036083779
11,2,48,-1.536083779,2.036082686
11,2,49,-4.428923232,2.428920082
11,2,50,4.00E-08,4.499999964
11,2,51,0.500000036,4.552819967
11,2,52,-6.432379907,2.432375332
11,2,53,2.94718773,4.864153173
11,2,54,-4.047400247,2.047397368
11,2,55,-1.864148331,4.864147005
11,2,56,-2.864147005,4.864144968
11,2,57,-6.54739171,2.047387054
11,2,58,0,2.059904682
11,2,59,-2.452750499,2.452748755
11,2,60,-0.559901747,2.059901349
12,2,1,0,0
12,2,2,0.810474118,0.999999999
12,2,3,-0.189525882,0.03990508
12,2,4,1.310474118,1.499999999
12,2,5,-0.689525882,-0.35481885
12,2,6,2.000599999,2.999999999
12,2,7,-0.03990508,0.0084021
12,2,8,-1.499873668,0.315801611
12,2,9,5.684198389,5.999999996
12,2,10,1.004874613,3.999999999
12,2,11,-0.00365382,0.00076932
12,2,12,2.000011568,5.999999999
12,2,13,-7.499988429,0.079138616
12,2,14,0.383448394,-2.70E-10
12,2,15,2.023743367,7.999999999
12,2,16,2.000000001,9.999999999
12,2,17,-0.079138616,0.016662805
12,2,18,0.000250536,-1.76E-13
12,2,19,1.76E-13,-1.24E-22
12,2,20,-1.976775418,-1.583785705
12,2,21,-3.993491413,6.840838164
12,2,22,0.018900593,-1.33E-11
12,2,23,3.159161836,9.999999998
12,2,24,-7.999999998,3.684417122
12,2,25,-0.472435916,-0.400527607
12,2,26,2.31707851,5.999999998
12,2,27,4.000000002,9.999999997
12,2,28,1.623250175,-1.14E-09
12,2,29,0,-0.400527606
12,2,30,0.400527606,-2.82E-10
12,2,31,0.026821927,-1.89E-11
12,2,32,-2.499999999,-1.97361965
12,2,33,0.507914468,0.5
12,2,34,2.507914468,2.499999998
12,2,35,-0.5,0.10527607
12,2,36,-9.998417105,-5.394811879
12,2,37,0.926376789,0.999999999
12,2,38,-4.958849777,6.044096434
12,2,39,2.022554064,-1.42E-09
12,2,40,-0.984301337,0.207246753
12,2,41,6.41362663,0.999999995
12,2,42,0.003116089,-2.19E-12
12,2,43,2.19E-12,-1.54E-21
12,2,44,1.54E-21,-1.09E-30
12,2,45,1.09E-30,-7.64E-40
12,2,46,-2.999999995,-1.36834358
12,2,47,3.968517015,9.999999997
12,2,48,1.86834358,0.499999999
12,2,49,-0.197749393,0.041636558
12,2,50,-5.999373965,5.263181029
12,2,51,-0.022643818,0.004767704
12,2,52,-1.470812181,-1.190317347
12,2,53,-0.000111426,2.35E-05
12,2,54,-3.47565291,-2.268193841
12,2,55,2.268193841,-1.60E-09
12,2,56,-0.798679123,-1.831836401
12,2,57,0.013508164,-9.51E-12
12,2,58,0.755078913,5.999999999
12,2,59,1.831836401,-1.29E-09
12,2,60,-1.69E-10,3.56E-11
13,2,1,0,0
13,2,2,-0.698496915,0.186529654
13,2,3,-2.186529654,0.149068115
13,2,4,5.801503085,0.198496915
13,2,5,-4.698496915,0.117998154
13,2,6,1.850931885,0.149068115
13,2,7,0.833462778,0.166537223
13,2,8,0.839826826,0.160173174
13,2,9,-3.177727075,0.123283475
13,2,10,-10.08266572,-0.090079335
13,2,11,0.183212726,-0.183212726
13,2,12,4.09549113,-0.09549113
13,2,13,2.59549113,-0.095491129
13,2,14,0,0.001512441
13,2,15,-0.501512441,-0.007079909
13,2,16,0.108478098,-0.108478098
13,2,17,1.108478098,-0.108478098
13,2,18,4.09083432,-0.090834319
13,2,19,2.55397182,-0.05397182
13,2,20,-0.045541673,0.044761414
13,2,21,0.057984527,-0.057984527
13,2,22,-2.597263472,0.052764881
13,2,23,0.125242237,-0.125242237
13,2,24,-3.874757763,-0.191627978
13,2,25,2.720306744,-0.220306744
13,2,26,2.65538261,-0.15538261
13,2,27,1.65538261,-0.15538261
13,2,28,5.162870106,-0.162870106
13,2,29,1.162870106,-0.162870106
13,2,30,-0.057571989,0.056585615
13,2,31,-0.056585615,0.055616141
13,2,32,-4.425945375,-0.149883794
13,2,33,1.558996394,-0.058996394
13,2,34,2.058996394,-0.058996394
13,2,35,-6.062698002,-0.041173445
13,2,36,-3.958826555,-0.108999525
13,2,37,4.361191103,-0.361191102
13,2,38,-1.949108986,-0.084284854
13,2,39,-1.915715146,-0.117106562
13,2,40,-0.882893438,-0.132233065
13,2,41,1.883346349,-0.383346349
13,2,42,5.031488932,-0.531488932
13,2,43,-0.683693211,-0.328020419
13,2,44,-0.590292495,-0.419820913
13,2,45,-2.426909571,-0.114670367
13,2,46,2.627325855,-0.627325855
13,2,47,-0.128853797,-0.373353839
13,2,48,0.373353839,-0.373353839
13,2,49,0.625688036,-0.625688036
13,2,50,0.365017171,-0.365017171
13,2,51,-1.9351741,-0.097980996
13,2,52,-2.402019004,-0.139134488
13,2,53,0.477331412,-0.477331412
13,2,54,-3.867225476,-0.199031214
13,2,55,0.826922969,-0.826922969
13,2,56,2.326922969,-0.826922969
13,2,57,1.035453713,-0.535453713
13,2,58,0.583102931,-0.583102931
13,2,59,2.80535732,-0.805357319
13,2,60,-4.401934861,-0.173482939
14,2,1,-0.008599785,0.008527697
14,2,2,2.991472303,0.160795433
14,2,3,-2.008599785,-0.008237276
14,2,4,0.008237276,-0.007817994
14,2,5,-0.008599785,0.008527697
14,2,6,-5.008527697,-0.03345622
14,2,7,4.991400215,0.262665052
14,2,8,0.030280062,-0.028738788
14,2,9,-0.263107142,0.26090165
14,2,10,1.862284254,0.232507132
14,2,11,-4.992995316,-0.048858401
14,2,12,-0.26569866,0.263471444
14,2,13,0.050049997,-0.047502422
14,2,14,-2.264202176,0.245222531
14,2,15,0.800500554,0.240245405
14,2,16,-4.954030502,-0.087496593
14,2,17,2.781972256,0.359631802
14,2,18,-0.953120305,-0.054869214
14,2,19,-3.271034586,0.243615182
14,2,20,3.659312539,0.526948666
14,2,21,-1.29704128,0.286168849
14,2,22,2.478868259,0.647307623
14,2,23,-0.014261708,0.014142159
14,2,24,-2.514142159,-0.006932604
14,2,25,-0.493067396,-0.011065735
14,2,26,1.366242964,0.703299623
14,2,27,0.434397444,0.087713647
14,2,28,0.664900754,0.368943094
14,2,29,-0.597421223,0.092413347
14,2,30,-3.022251964,-0.003082023
14,2,31,1.921140741,0.176646475
14,2,32,0.268835239,0.744848636
14,2,33,4.255151364,0.961438394
14,2,34,-0.242696847,0.240662444
14,2,35,3.039650044,1.115069968
14,2,36,2.509900627,0.617854822
14,2,37,8.84828539,1.602097647
14,2,38,-4.747040115,0.707248114
14,2,39,-0.429582024,0.425981059
14,2,40,4.421118285,1.80391929
14,2,41,3.23012997,0.934285585
14,2,42,-0.537689566,0.53318239
14,2,43,5.651332104,2.136324092
14,2,44,2.384307953,0.737054753
14,2,45,-4.503539379,0.46578852
14,2,46,-6.46578852,0.411589134
14,2,47,3.84E-08,0.999999964
14,2,48,-0.999999964,0.991617477
14,2,49,-0.991617477,0.983305257
14,2,50,-0.678927965,0.67323686
14,2,51,5.390036544,2.384319551
14,2,52,-2.251931593,0.733054806
14,2,53,-3.468207717,0.439135512
14,2,54,-4.439135512,0.401924517
14,2,55,-1.013393201,1.004898446
14,2,56,-2.693047404,0.67047297
14,2,57,-1.992820763,0.976115969
14,2,58,-3.376364672,0.34806234
14,2,59,-1.646393437,0.632592566
14,2,60,0.367407434,0.651293825
15,2,1,-3.259073662,1.087502348
15,2,2,-1.259073662,1.192790741
15,2,3,-2.692790741,1.051030936
15,2,4,-1.259073662,1.192790741
15,2,5,3.740926338,1.967898443
15,2,6,-1.051030936,0.995700258
15,2,7,-2.995700258,0.837994025
15,2,8,2.537180665,2.443560298
15,2,9,2.056439702,2.833211227
15,2,10,-5.079338191,0.811940514
15,2,11,7.17316392,4.185995787
15,2,12,0.317908602,1.242328215
15,2,13,-2.312421112,0.690685561
15,2,14,-2.183113831,4.068185558
15,2,15,3.263314193,1.855013397
15,2,16,-3.355013397,1.678391413
15,2,17,-0.683943943,0.647938264
15,2,18,-0.821891789,0.778623956
15,2,19,-0.646906696,0.612850813
15,2,20,-0.612850813,0.580587775
15,2,21,-9.174920279,1.191913975
15,2,22,5.950802707,5.176745939
15,2,23,-2.692295755,1.050562009
15,2,24,-10.56607485,0.00983233
15,2,25,2.839894824,5.698203937
15,2,26,-0.03748258,1.03550934
15,2,27,-0.009967482,0.009442752
15,2,28,-0.749390907,0.709939825
15,2,29,-0.709939825,0.672565614
15,2,30,0.303687244,5.753854932
15,2,31,2.246145068,6.179450932
15,2,32,3.820549068,6.903362502
15,2,33,-1.672974313,0.584901925
15,2,34,-0.584901925,0.554110233
15,2,35,-3.031240011,0.871662817
15,2,36,-0.550305682,0.521335282
15,2,37,-0.000690687,0.000654326
15,2,38,-0.521334415,0.493889183
15,2,39,7.94E-09,-6.43E-09
15,2,40,0.506110817,0.589786257
15,2,41,1.104589368,7.104706471
15,2,42,-0.00010333,9.79E-05
15,2,43,-1.089856994,0.532482348
15,2,44,2.896661553,7.652193278
15,2,45,4.130761929,1.65192828
15,2,46,-5.65192828,1.354387058
15,2,47,0.007912965,-0.006413629
15,2,48,-3.645364986,7.453457676
15,2,49,0.546542324,7.557015648
15,2,50,-1.349847282,1.278785657
15,2,51,0.012648124,-0.010251578
15,2,52,-3.555322247,7.368155165
15,2,53,-0.015143878,0.51434664
15,2,54,0.014732919,-0.011941349
15,2,55,-4.274306073,1.049288664
15,2,56,-1.049288664,0.994049706
15,2,57,0.018623066,-0.015094397
15,2,58,1.005949099,1.184656538
15,2,59,-0.184656538,1.174935443
15,2,60,-1.007499836,0.454460817
16,2,1,-2.772444345,0.138279495
16,2,2,-0.272444345,0.259260147
16,2,3,-0.259260147,0.246713963
16,2,4,0.392037228,0.131195756
16,2,5,1.727555655,0.374823073
16,2,6,-0.131195756,0.124846897
16,2,7,-1.124846897,0.070413012
16,2,8,-1.772444345,0.186671756
16,2,9,-2.186671756,0.080853766
16,2,10,0.150402235,-0.141489069
16,2,11,0.141489069,-0.133104118
16,2,12,2.02368774,0.096240423
16,2,13,1.653040245,-0.055077464
16,2,14,-0.444922536,-0.076608271
16,2,15,-2.584092845,-0.04095725
16,2,16,0.23493914,-0.221016133
16,2,17,-1.124491179,-0.429925491
16,2,18,0.564323393,-0.530880354
16,2,19,2.344650434,-0.205701319
16,2,20,1.205701319,-0.134248821
16,2,21,-0.018561255,-0.482336966
16,2,22,1.636419291,-0.039441504
16,2,23,2.852007176,-0.18299099
16,2,24,2.499724925,0.148414243
16,2,25,-0.983267146,-0.064315374
16,2,26,-1.50E-09,-0.499999999
16,2,27,-1.435684626,-0.133791399
16,2,28,0.667882545,-0.628302364
16,2,29,1.128302364,-0.561436697
16,2,30,-0.391221974,-0.127710142
16,2,31,-2.372289858,-0.242510612
16,2,32,-2.257489388,-0.351755627
16,2,33,1.148570149,-1.080503369
16,2,34,-1.66423917,-0.416297126
16,2,35,0.875181147,-0.823315997
16,2,36,1.262924436,-1.18808077
16,2,37,3.305728721,-0.609824005
16,2,38,0.609824005,-0.5736845
16,2,39,-2.168005114,-0.436909555
16,2,40,1.387070266,-1.304869447
16,2,41,-1.082406555,-0.469973545
16,2,42,-0.551754104,-1.474946524
16,2,43,0.534493205,-0.502817968
16,2,44,2.991533406,-0.814248591
16,2,45,1.446858034,-1.361114061
16,2,46,3.294099887,-0.59888432
16,2,47,1.315240973,-1.237296916
16,2,48,1.341506044,-1.262005461
16,2,49,1.218615325,-1.146397515
16,2,50,0.544916668,-0.512623714
16,2,51,0,-0.512623714
16,2,52,-1.666419492,-0.414222314
16,2,53,1.432310458,-1.347428606
16,2,54,1.347428606,-1.267577039
16,2,55,1.767577039,-1.162826557
16,2,56,-1.649102854,-0.430700961
16,2,57,1.355665277,-1.275325587
16,2,58,0.411822192,-0.387416708
16,2,59,3.31238718,-0.616087868
16,2,60,1.223462866,-1.150957779
17,2,1,1.005451402,1.931555087
17,2,2,-2.931555087,1.931555042
17,2,3,0,0
17,2,4,-3.494548598,1.494548545
17,2,5,-1.494548598,1.494548575
17,2,6,-2.266705534,0.766705499
17,2,7,-0.738980049,0.738980038
17,2,8,-1.492653402,0.492653379
17,2,9,-0.022827698,0.022827698
17,2,10,-0.485044147,0.485044139
17,2,11,0.138853681,-0.078502719
17,2,12,-0.496891619,0.496891611
17,2,13,-0.496891611,0.496891603
17,2,14,0.247275287,-0.139800272
17,2,15,0.3886654,-0.219736995
17,2,16,-0.494548598,1.49454859
17,2,17,0.219736995,-0.124231143
17,2,18,0.087889261,-0.049689327
17,2,19,0.116732126,-0.065996012
17,2,20,0.469243675,1.734707038
17,2,21,-0.000308168,0.000308168
17,2,22,-0.627294792,0.627294782
17,2,23,0,-0.235159491
17,2,24,-1.525506056,1.525506033
17,2,25,0.7172921,-0.405530337
17,2,26,-1.586707891,1.586707867
17,2,27,0.934432956,-0.528293719
17,2,28,0.269178914,-0.152183769
17,2,29,0.505326437,-0.285692816
17,2,30,0.285692816,-0.161520117
17,2,31,0.084691253,-0.047881292
17,2,32,0.047881292,-0.027070306
17,2,33,2.731791711,2.955546335
17,2,34,7.044453665,6.017327297
17,2,35,0.195718552,-0.110652007
17,2,36,-0.700634107,0.700634097
17,2,37,4.199518012,7.625748348
17,2,38,-0.948545165,0.948545151
17,2,39,0.302060925,-0.170774038
17,2,40,0.170774038,-0.096549304
17,2,41,0.096549304,-0.054585394
17,2,42,0.054585394,-0.030860556
17,2,43,-1.362805896,7.362805875
17,2,44,0.485129179,-0.274274036
17,2,45,-0.383133428,0.383133422
17,2,46,-0.461197562,0.461197555
17,2,47,0.877244872,7.504038301
17,2,48,-0.536047141,0.536047133
17,2,49,-0.125568114,0.125568112
17,2,50,-5.283499888,7.283499807
17,2,51,1.266975497,-0.716300932
17,2,52,2.608397433,8.525308881
17,2,53,1.304938172,-0.73776362
17,2,54,-2.636650749,8.636650708
17,2,55,1.261285081,-0.713083782
17,2,56,1.509029951,-0.853149539
17,2,57,-8.87302363,8.873023495
17,2,58,-0.873023495,8.873023482
17,2,59,-0.873023482,8.873023468
17,2,60,4.124018222,-2.331566872
18,2,1,0,0
18,2,2,0,4.85E-09
18,2,3,-4.85E-09,4.34E-09
18,2,4,-4.85E-09,4.34E-09
18,2,5,-2.000000005,-0.210872656
18,2,6,-4.85E-09,4.34E-09
18,2,7,-4.34E-09,3.88E-09
18,2,8,2.499999996,0.059051751
18,2,9,-0.789127344,-0.294075347
18,2,10,4.039834237,0.055589472
18,2,11,0.294075347,-0.287129082
18,2,12,-1.960165764,-0.246506921
18,2,13,0.079729403,-0.077846139
18,2,14,0.043357442,-0.042333309
18,2,15,-0.457666691,-0.090588006
18,2,16,0.590588006,-0.076637904
18,2,17,4.269609409,-0.16875825
18,2,18,0.409178484,-0.399513402
18,2,19,0.16875825,-0.164772062
18,2,20,0.076637904,-0.074827663
18,2,21,6.100948627,0.043160044
18,2,22,9.956839956,0.278347565
18,2,23,-0.278347565,0.248999619
18,2,24,-1.911121674,-0.290379982
18,2,25,0.275293951,-0.268791315
18,2,26,-3.731208685,-0.662196266
18,2,27,1.162196266,-0.634744378
18,2,28,0.478727107,-0.467419238
18,2,29,-1.801617585,-0.888338361
18,2,30,0.126762315,-0.1237681
18,2,31,0.888338361,-0.867355188
18,2,32,0.558362822,-0.545173902
18,2,33,0.867355188,-0.846867652
18,2,34,0.725687962,-0.708546705
18,2,35,6.1237681,0.020879583
18,2,36,-0.020879583,0.018678117
18,2,37,5.981321883,0.159961121
18,2,38,0.347921628,-0.839703476
18,2,39,0.546227878,-0.533325594
18,2,40,9.840038879,0.392389718
18,2,41,0.533325593,-0.520728069
18,2,42,7.607610282,0.572086791
18,2,43,-0.29039932,-0.740219318
18,2,44,0.740219318,-0.72273482
18,2,45,7.442572233,0.733226526
18,2,46,0.535387092,-0.522740874
18,2,47,0.854362498,-0.834181858
18,2,48,0.72273482,-0.705663318
18,2,49,6.766773474,0.893062446
18,2,50,0.834181858,-0.814477899
18,2,51,0.705663317,-0.688995056
18,2,52,0.814477899,-0.795239362
18,2,53,0.522740873,-0.510393369
18,2,54,0.795239362,-0.776455252
18,2,55,0.776455252,-0.758114836
18,2,56,0.688995056,-0.672720511
18,2,57,-0.989606632,-0.61473386
18,2,58,0.808069041,-0.788981885
18,2,59,0.788981885,-0.770345582
18,2,60,-0.843108242,0.754214003
19,2,1,-3.638154288,1.496243747
19,2,2,-1.638154288,1.574256129
19,2,3,-1.496243747,1.437880978
19,2,4,-2.574256129,1.473844203
19,2,5,-6.437880978,1.186763763
19,2,6,0.361845712,1.826838953
19,2,7,-1.473844202,1.416355153
19,2,8,0.173161048,1.917133885
19,2,9,-0.917133885,1.881359985
19,2,10,-1.416355153,1.361108534
19,2,11,3.118640015,3.507576698
19,2,12,-1.361108535,1.308016876
19,2,13,-3.686763764,1.042957152
19,2,14,2.691983125,2.711753096
19,2,15,-1.042957154,1.002275368
19,2,16,0,2.711753096
19,2,17,-5.638154288,1.418231365
19,2,18,-3.002275368,0.885168041
19,2,19,-0.711753095,2.683990318
19,2,20,-6.683990318,2.423273315
19,2,21,1.576726685,3.245458394
19,2,22,6.492423303,6.893054736
19,2,23,0,0.885168045
19,2,24,-1.418231368,1.362911565
19,2,25,-0.885168045,0.850641011
19,2,26,-1.362911565,1.309749576
19,2,27,-2.809749576,1.200151947
19,2,28,3.106945265,8.513173213
19,2,29,0.299848051,1.356507896
19,2,30,0,1.356507896
19,2,31,-2.513173213,8.415143899
19,2,32,0,8.415143899
19,2,33,-0.850641012,0.817460746
19,2,34,-0.817460746,0.785574716
19,2,35,-0.856507895,1.323098784
19,2,36,-4.745458398,3.060356141
19,2,37,-3.323098783,1.193477358
19,2,38,0,8.415143897
19,2,39,-0.415143897,8.398950715
19,2,40,-0.785574714,0.754932437
19,2,41,-0.754932437,0.725485398
19,2,42,-0.693477357,1.166427447
19,2,43,-1.166427447,1.120929555
19,2,44,-0.725485398,0.697186976
19,2,45,1.379070445,1.840046669
19,2,46,-0.697186976,0.669992368
19,2,47,-1.06035614,3.018995686
19,2,48,-4.340046668,1.670757979
19,2,49,-0.398950714,8.383389166
19,2,50,-1.670757979,1.605588074
19,2,51,-7.018995685,2.745211399
19,2,52,1.616610836,9.226371857
19,2,53,-3.169992366,0.546343039
19,2,54,-3.226371857,9.10052338
19,2,55,0.89947662,9.569556005
19,2,56,-4.745211399,2.560118777
19,2,57,-2.105588072,1.523457102
19,2,58,-9.569556003,9.196284074
19,2,59,-2.560118774,2.460258293
19,2,60,-0.523457099,1.503039032
20,2,1,-1.986587649,1.96359571
20,2,2,0.53640429,1.993699926
20,2,3,-0.486587649,1.980956086
20,2,4,-9.486587649,1.876793828
20,2,5,2.013412351,2.099584881
20,2,6,-0.980956086,1.969602908
20,2,7,-1.089370117,2.0767622
20,2,8,2.9232378,2.240820883
20,2,9,3.844787936,2.370990214
20,2,10,-7.279089522,2.194844366
20,2,11,-6.405806774,2.33166863
20,2,12,-3.239611591,2.202117673
20,2,13,-2.202117673,2.176631279
20,2,14,-6.571475151,1.99541963
20,2,15,-4.99541963,1.93760472
20,2,16,1.948623543,2.160737595
20,2,17,-7.05963915,1.977933822
20,2,18,-2.104706319,2.080347323
20,2,19,-7.956017369,1.863937732
20,2,20,-2.098315552,2.07403052
20,2,21,-5.07403052,2.0153058
20,2,22,1.077185375,1.983268692
20,2,23,-7.082765574,2.00079259
20,2,24,-3.782958039,1.739175656
20,2,25,-0.362090171,1.85789949
20,2,26,-2.366352688,1.838965506
20,2,27,-0.432988921,1.927977687
20,2,28,-4.206255447,1.657573996
20,2,29,-0.884177657,1.873944553
20,2,30,-0.275742718,1.772551387
20,2,31,-3.645495664,1.603304213
20,2,32,-3.603304213,1.561601068
20,2,33,0.302930869,1.714070293
20,2,34,-2.580572406,1.550705934
20,2,35,3.312801387,1.873120481
20,2,36,-1.902663188,1.880642555
20,2,37,3.146692083,2.029907357
20,2,38,-2.172410076,2.147267505
20,2,39,-2.055085727,2.031301019
20,2,40,-4.891404176,1.834793098
20,2,41,-3.074933224,2.039345225
20,2,42,-3.948346995,1.902650469
20,2,43,3.138182285,2.037939566
20,2,44,-1.194762509,2.180934824
20,2,45,-3.086741018,2.051016361
20,2,46,-3.148792376,2.112349562
20,2,47,-5.112349562,2.053181354
20,2,48,-3.964992517,1.919103342
20,2,49,-2.011893611,1.988608791
